,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude
5983,2022-09-06,2028-02-29,First Class,143238,United States,La Quinta,California,92253,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036
5984,2024-05-28,2029-11-21,Second Class,141572,United States,Concord,New Hampshire,03301,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,32.076176,-81.088371
5985,2024-10-28,2030-04-25,Second Class,118367,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
5986,2024-12-28,2030-06-24,Standard Class,163860,United States,Peoria,Illinois,61604,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
5987,2024-12-28,2030-06-24,Standard Class,163860,United States,Peoria,Illinois,61604,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
5988,2024-12-28,2030-06-24,Standard Class,163860,United States,Peoria,Illinois,61604,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
5989,2024-12-28,2030-06-24,Standard Class,163860,United States,Peoria,Illinois,61604,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036
5990,2021-06-24,2026-12-19,Standard Class,159814,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
5991,2023-11-11,2029-05-08,Standard Class,116722,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
5992,2023-11-11,2029-05-08,Standard Class,116722,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
5993,2023-11-11,2029-05-08,Standard Class,116722,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Fudge Mallows,39.6,11,26.4,13.2,Lot's O' Nuts,32.881893,-111.768036
5994,2024-05-11,2029-11-02,Same Day,133823,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
5995,2024-05-11,2029-11-02,Same Day,133823,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
5996,2024-05-11,2029-11-02,Same Day,133823,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371
5997,2024-11-20,2030-05-15,Second Class,118731,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
5998,2024-11-20,2030-05-15,Second Class,118731,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036
5999,2023-06-06,2028-11-30,Standard Class,112830,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
6000,2023-06-06,2028-11-30,Standard Class,112830,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
6001,2023-09-08,2029-03-07,Standard Class,103709,United States,Visalia,California,93277,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
6002,2023-09-08,2029-03-07,Standard Class,103709,United States,Visalia,California,93277,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,32.076176,-81.088371
6003,2023-09-08,2029-03-07,Standard Class,103709,United States,Visalia,California,93277,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
6004,2023-10-02,2029-03-25,First Class,118969,United States,Phoenix,Arizona,85023,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371
6005,2024-01-30,2029-07-29,Standard Class,121790,United States,Aurora,Illinois,60505,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,32.881893,-111.768036
6006,2024-01-30,2029-07-29,Standard Class,121790,United States,Aurora,Illinois,60505,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036
6007,2024-01-30,2029-07-29,Standard Class,121790,United States,Aurora,Illinois,60505,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371
6008,2024-01-30,2029-07-29,Standard Class,121790,United States,Aurora,Illinois,60505,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371
6009,2024-03-03,2029-08-29,Standard Class,121804,United States,Murray,Kentucky,42071,Chocolate,Gulf,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371
6010,2024-09-05,2030-03-02,Standard Class,102736,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
6011,2024-09-05,2030-03-02,Standard Class,102736,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
6012,2024-09-05,2030-03-02,Standard Class,102736,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036
6013,2024-12-21,2030-06-19,Standard Class,106782,United States,Lafayette,Indiana,47905,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371
6014,2021-08-08,2027-02-05,Standard Class,131450,United States,San Diego,California,92024,Chocolate,Pacific,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,32.076176,-81.088371
6015,2021-08-08,2027-02-05,Standard Class,131450,United States,San Diego,California,92024,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
6016,2021-08-08,2027-02-05,Standard Class,131450,United States,San Diego,California,92024,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
6017,2021-08-08,2027-02-05,Standard Class,131450,United States,San Diego,California,92024,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036
6018,2022-11-30,2028-05-25,First Class,141327,United States,Durham,North Carolina,27707,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036
6019,2022-11-30,2028-05-25,First Class,141327,United States,Durham,North Carolina,27707,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
6020,2022-11-30,2028-05-25,First Class,141327,United States,Durham,North Carolina,27707,Chocolate,Gulf,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371
6021,2023-01-03,2028-06-27,First Class,125206,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
6022,2023-09-02,2029-02-26,Standard Class,126732,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,32.076176,-81.088371
6023,2023-09-02,2029-02-26,Standard Class,126732,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
6024,2023-09-02,2029-02-26,Standard Class,126732,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371
6025,2023-09-02,2029-02-26,Standard Class,126732,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371
6026,2023-09-02,2029-02-26,Standard Class,126732,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
6027,2023-09-02,2029-02-26,Standard Class,126732,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036
6028,2023-12-11,2029-06-02,Same Day,148803,United States,Homestead,Florida,33030,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
6029,2024-12-04,2030-06-01,Standard Class,109183,United States,Nashville,Tennessee,37211,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
6030,2021-09-07,2027-03-05,Second Class,109918,United States,Santa Clara,California,95051,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036
6031,2021-09-07,2027-03-05,Second Class,109918,United States,Santa Clara,California,95051,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
6032,2021-09-07,2027-03-05,Second Class,109918,United States,Santa Clara,California,95051,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371
6033,2022-09-07,2028-03-06,Standard Class,102876,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
6034,2022-09-07,2028-03-06,Standard Class,102876,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371
6035,2022-09-07,2028-03-06,Standard Class,102876,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036
6036,2023-09-26,2029-03-22,Standard Class,143406,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371
6037,2023-09-26,2029-03-22,Standard Class,143406,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
6038,2024-07-23,2030-01-17,Standard Class,103506,United States,Long Beach,New York,11561,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371
6039,2024-08-20,2030-02-15,Standard Class,119011,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036
6040,2024-08-20,2030-02-15,Standard Class,119011,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
6041,2024-08-20,2030-02-15,Standard Class,119011,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
6042,2022-04-25,2027-10-23,Standard Class,115420,United States,Los Angeles,California,90004,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
6043,2023-07-18,2029-01-13,Standard Class,114727,United States,Denver,Colorado,80219,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
6044,2023-07-18,2029-01-13,Standard Class,114727,United States,Denver,Colorado,80219,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
6045,2023-07-18,2029-01-13,Standard Class,114727,United States,Denver,Colorado,80219,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
6046,2023-07-18,2029-01-13,Standard Class,114727,United States,Denver,Colorado,80219,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
6047,2023-07-18,2029-01-13,Standard Class,114727,United States,Denver,Colorado,80219,Other,Pacific,Kazookles,6.5,2,0.5,6.0,The Other Factory,35.1175,-89.971107
6048,2023-09-29,2029-03-24,First Class,134362,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036
6049,2024-01-12,2029-07-08,Standard Class,108000,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036
6050,2024-04-24,2029-10-18,First Class,128832,United States,Providence,Rhode Island,02908,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
6051,2024-07-05,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,32.881893,-111.768036
6052,2024-07-05,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,32.881893,-111.768036
6053,2024-07-05,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036
6054,2024-07-05,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
6055,2024-07-05,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036
6056,2021-10-20,2027-04-14,Second Class,137092,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371
6057,2021-10-20,2027-04-14,Second Class,137092,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,32.881893,-111.768036
6058,2021-10-20,2027-04-14,Second Class,137092,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371
6059,2021-10-20,2027-04-14,Second Class,137092,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
6060,2021-10-20,2027-04-14,Second Class,137092,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036
6061,2021-11-26,2027-05-24,Standard Class,147648,United States,San Francisco,California,94109,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
6062,2022-09-17,2028-03-13,Standard Class,138919,United States,New York City,New York,10035,Other,Atlantic,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,41.446333,-90.565487
6063,2022-10-15,2028-04-13,Standard Class,118766,United States,Dallas,Texas,75217,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,36.0,10,25.0,11.0,Lot's O' Nuts,32.881893,-111.768036
6064,2022-10-15,2028-04-13,Standard Class,118766,United States,Dallas,Texas,75217,Chocolate,Interior,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371
6065,2023-07-30,2029-01-24,Standard Class,112025,United States,Houston,Texas,77070,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
6066,2023-11-06,2029-05-02,Second Class,125969,United States,Los Angeles,California,90004,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371
6067,2023-11-06,2029-05-02,Second Class,125969,United States,Los Angeles,California,90004,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
6068,2024-11-12,2030-05-11,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
6069,2024-11-12,2030-05-11,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371
6070,2024-11-12,2030-05-11,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
6071,2024-11-12,2030-05-11,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
6072,2024-11-12,2030-05-11,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
6073,2024-11-12,2030-05-11,Standard Class,164168,United States,Dallas,Texas,75081,Chocolate,Interior,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036
6074,2024-11-28,2030-05-27,Standard Class,117702,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036
6075,2024-11-28,2030-05-27,Standard Class,117702,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036
6076,2024-11-28,2030-05-27,Standard Class,117702,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,32.881893,-111.768036
6077,2024-12-10,2030-06-02,Same Day,108294,United States,Omaha,Nebraska,68104,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
6078,2021-10-18,2027-04-14,Standard Class,115084,United States,Texarkana,Arkansas,71854,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036
6079,2021-11-26,2027-05-24,Standard Class,141110,United States,Fresno,California,93727,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036
6080,2021-11-26,2027-05-24,Standard Class,141110,United States,Fresno,California,93727,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371
6081,2021-11-26,2027-05-24,Standard Class,141110,United States,Fresno,California,93727,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
6082,2021-11-26,2027-05-24,Standard Class,141110,United States,Fresno,California,93727,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
6083,2023-11-23,2029-05-15,Same Day,160129,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036
6084,2023-11-23,2029-05-15,Same Day,160129,United States,Philadelphia,Pennsylvania,19140,Other,Atlantic,Wonka Gum,8.75,7,4.55,4.2,Secret Factory,41.446333,-90.565487
6085,2023-11-23,2029-05-15,Same Day,160129,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371
6086,2024-06-17,2029-12-11,First Class,131618,United States,Skokie,Illinois,60076,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371
6087,2024-06-17,2029-12-11,First Class,131618,United States,Skokie,Illinois,60076,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036
6088,2024-06-17,2029-12-11,First Class,131618,United States,Skokie,Illinois,60076,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
6089,2024-07-31,2030-01-26,Standard Class,165869,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036
6090,2024-07-31,2030-01-26,Standard Class,165869,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371
6091,2024-09-25,2030-03-21,First Class,169929,United States,Helena,Montana,59601,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371
6092,2021-01-06,2026-07-01,Second Class,130813,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
6093,2022-06-16,2027-12-11,Standard Class,118955,United States,Grand Prairie,Texas,75051,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
6094,2022-06-16,2027-12-11,Standard Class,118955,United States,Grand Prairie,Texas,75051,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
6095,2022-06-16,2027-12-11,Standard Class,118955,United States,Grand Prairie,Texas,75051,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
6096,2022-11-14,2028-05-11,Standard Class,111927,United States,Dover,Delaware,19901,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
6097,2022-11-14,2028-05-11,Standard Class,111927,United States,Dover,Delaware,19901,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
6098,2021-10-16,2027-04-09,Same Day,109456,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
6099,2021-10-16,2027-04-09,Same Day,109456,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
6100,2021-11-26,2027-05-19,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036
6101,2021-11-26,2027-05-19,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371
6102,2021-11-26,2027-05-19,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,32.076176,-81.088371
6103,2021-11-26,2027-05-19,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036
6104,2021-11-26,2027-05-19,Same Day,124730,United States,Utica,New York,13501,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036
6105,2022-12-21,2028-06-15,First Class,165414,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036
6106,2023-05-27,2028-11-22,Standard Class,136994,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036
6107,2023-06-15,2028-12-08,First Class,152765,United States,Houston,Texas,77036,Chocolate,Interior,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371
6108,2024-11-26,2030-05-20,First Class,135307,United States,Gladstone,Missouri,64118,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371
6109,2024-11-26,2030-05-20,First Class,135307,United States,Gladstone,Missouri,64118,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
6110,2021-09-01,2027-02-26,Second Class,126522,United States,Escondido,California,92025,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036
6111,2022-05-12,2027-11-06,Standard Class,122910,United States,Louisville,Colorado,80027,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371
6112,2024-12-04,2030-05-30,Second Class,160031,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036
